id,x,y,BIO4,BIO8,BI12,BI18,ALTI,BIO1,BI15,BIO2
251,-22.275,65.132,4238.423077,2.884615385,845.1153846,164.4230769,166.5368805,27.76923077,21.46153846,49.65384615
252,-22.232,65.259,4287.05,-7.7,902.3,177.2,280.1287994,17.45,20.6,50.45
253,-21.399,64.734,4146.381818,7.963636364,893,179.0727273,159.8017063,33.41818182,19.65454545,49.89090909
254,-20.5,64.734,4149.12,-24.86,1211.2,255.22,721.0739746,0.5,16.26,51.1
255,-21.848,64.734,4204.8,5.309090909,878.7090909,174.1636364,213.0049801,30.85454545,20.03636364,49.78181818
256,-20.95,64.925,4188.818182,-6.613636364,986.6818182,202.1363636,385.2989163,18.95454545,18.34090909,51.04545455
257,-20.5,64.925,4145.675,-10.7,1052.275,219.05,465.6879544,14.725,17.65,51.625
258,-21.399,64.925,4234.25,-7.409090909,954.7045455,193.5,407.344362,18.29545455,18.77272727,50.86363636
259,-20.948,65.114,4214.327273,-0.490909091,904.9090909,183.7818182,222.8270073,25,19.61818182,51.65454545
260,-21.817,64.356,4125.527778,10.91666667,909.2222222,181.3333333,68.79845591,36.5,19.41666667,49.05555556
261,-22.188,64.567,4121.470588,17.94117647,840.2352941,163.3529412,11.08999395,42.76470588,21.11764706,48.23529412
262,-22.234,64.741,4156.974359,14.17948718,833.1538462,161.3846154,36.40654778,38.74358974,21.43589744,48.43589744
263,-22.739,64.813,4062.5,18,850.9,161.4,100.0926014,41.3,22.7,47
264,-20.5,64.348,3895.04,-0.86,1188.14,247.08,506.7606506,23.46,17.02,47.62
265,-19.602,64.348,3926.018182,-10.10909091,1330.945455,288.7818182,600.5809059,14.67272727,15.27272727,50.01818182
266,-20.051,64.348,3841.145455,6.054545455,1195.527273,251.9272727,286.6886113,30,16.81818182,47.90909091
267,-20.051,64.542,4034.727273,-19.97727273,1285.818182,274.3181818,820.8548787,5,15.79545455,50.47727273
268,-19.602,64.542,3995.068182,-7.227272727,1229.5,265.6590909,553.8313878,17.81818182,15.95454545,51.11363636
269,-20.5,64.542,4081.075,-26.4,1286.4,271.525,831.7986857,-1,15.85,50.05
270,-19.602,64.734,4107.854545,-16.94545455,1211.254545,261.7818182,710.8096542,8.672727273,15.92727273,52.81818182
271,-20.95,64.153,3829.218182,14.78181818,1089.781818,221.6909091,225.1460105,38.70909091,18.18181818,46.27272727
272,-21.388,64.345,4065.313725,2.137254902,1022.156863,207.4313725,320.480278,27.66666667,18.11764706,48.70588235
273,-20.95,64.348,3976.818182,-2.109090909,1126.327273,231.6,448.643987,22.69090909,17.4,48.12727273
274,-20.95,64.542,4085.204545,-11.75,1129.181818,233.4545455,515.1720717,13.72727273,17.11363636,49.45454545
275,-21.399,64.542,4108.772727,6.954545455,939.1363636,189.2045455,204.969499,32.38636364,19.02272727,49.20454545
276,-21.826,64.547,4153.594595,9.540540541,888.3513514,176.5945946,143.0216953,35.13513514,19.83783784,49.43243243
277,-20.95,64.734,4103.545455,-1.454545455,1004.618182,205.6545455,305.9550781,23.94545455,18.27272727,49.90909091
278,-20.481,63.768,3471.177778,30.08888889,1238.111111,252.4444444,9.425285649,51.53333333,18,42.24444444
279,-20.949,63.956,3702.977273,23.56818182,1105.272727,223.5681818,61.22890944,46.65909091,18.5,44.88636364
280,-21.404,63.96,3876.022727,14.88636364,1063.659091,214.5227273,187.8394493,39.29545455,18.25,46.61363636
281,-21.847,63.956,4005.954545,10.11363636,1037.113636,207.8181818,201.9867873,35.29545455,18.27272727,47.65909091
282,-20.5,63.956,3593.525,24.55,1191.225,243.825,62.65772925,46.925,18.05,43.85
283,-21.399,64.153,3984.6,8.363636364,1037.618182,210,286.4802602,33.52727273,18.10909091,47.76363636
284,-21.777,64.138,4060.242424,15.03030303,930.6969697,186.2121212,174.7040863,40.75757576,19,48.84848485
285,-22.276,63.935,3941.909091,20.75757576,1030.333333,201.7575758,74.69141038,44.45454545,19.6969697,46.3030303
286,-22.624,63.951,3855.933333,25.26666667,1088.933333,209.8666667,27.5420297,47.53333333,21,44.93333333
287,-20.864,63.824,3599.117647,28.52941176,1138.941176,230.1176471,16.47515697,51.17647059,18.58823529,43.82352941
288,-20.044,63.598,3350.0625,28.625,1387.53125,288.75,37.92231075,49.375,17.0625,41.40625
289,-19.584,63.577,3534.777778,3.044444444,1584.177778,343.7333333,475.2742943,24.93333333,14.71111111,44.84444444
290,-20.051,63.758,3455.854545,24.09090909,1344.327273,280.6181818,112.3920527,45.45454545,16.98181818,42.72727273
291,-17.945,63.598,3543.75,79.9375,1551.8125,366.6875,8.238930941,52.375,14.0625,50.125
292,-17.373,63.81,3631.107143,27.32142857,1418.178571,323.3571429,2.492062181,49.35714286,16.07142857,52
293,-17.824,63.767,3637.64,73.6,1497.26,352.94,16.98261726,49.8,14.52,51.32
294,-16.917,63.821,3581.95,26.45,1382.75,304.7,-11.67850844,47.9,17.5,52.05
295,-17.805,63.956,3788.340909,19.45454545,1504.931818,351.0454545,319.7338469,33.79545455,14.15909091,52.54545455
296,-17.356,63.956,3703.409091,18.70454545,1411.204545,320.7727273,156.4056751,41.61363636,15.95454545,52.93181818
297,-17.356,64.153,3900.436364,-14.98181818,1543.2,348.6181818,858.113088,8.945454545,14.67272727,54.56363636
298,-19.112,63.436,3402.444444,30.11111111,1497.111111,332.4444444,55.51905251,51.11111111,14.88888889,45.22222222
299,-19.153,63.559,3630.872727,-9.2,1699.6,378.4545455,819.0013055,13.14545455,13.54545455,47.21818182
300,-18.261,63.562,3534.518519,58.90740741,1549.796296,363.7962963,27.02158845,52.53703704,14,49.01851852
301,-18.704,63.559,3530.36,23.42,1540.62,352.48,170.2271966,45.38,13.96,47.72
302,-18.255,63.758,3672.636364,44.6,1553.163636,366.0545455,178.4651051,41.78181818,13.56363636,50.32727273
303,-18.704,63.758,3686.26,9.04,1549.16,355.02,359.6124674,32.36,13.72,49.16
304,-18.704,63.956,3830.725,-5.375,1549.325,353.6,594.0793491,18.65,13.275,50.725
305,-18.716,63.432,3436,32.27272727,1521.090909,346.4545455,12.5067393,53.81818182,14.54545455,46.81818182
306,-17.356,64.734,4207.854545,-56.50909091,1552.109091,344.9272727,1256.246071,-29.94545455,14.56363636,57.96363636
307,-16.907,64.925,4073.477273,-27.18181818,1297.545455,281.3636364,853.9947849,-3.090909091,17.27272727,58.34090909
308,-17.356,64.925,4187.613636,-32.54545455,1293.613636,284.9318182,856.7174174,-7,16.31818182,59.04545455
309,-17.805,64.925,4266.590909,-25.31818182,1204.204545,267.4090909,769.8739081,1.363636364,16.34090909,59.25
310,-17.356,65.115,4215.581818,-21.50909091,1127.672727,245.4545455,653.3708267,4.145454545,17.96363636,60.05454545
311,-17.805,65.115,4325.036364,-30.07272727,1151.981818,253.6181818,862.6811422,-3.254545455,16.98181818,60.29090909
312,-17.356,65.303,4236.509091,-14.72727273,995.4363636,213.6363636,555.946106,10.81818182,19.67272727,60.98181818
313,-20.051,64.734,4186.636364,-38.69090909,1336.872727,287.4181818,1029.70049,-12.98181818,15.07272727,52.32727273
314,-20.051,64.925,4193.704545,-26.09090909,1181.659091,251.7045455,727.5897759,-0.477272727,16.29545455,53.04545455
315,-19.602,64.925,4189.227273,-21.52272727,1164.659091,251.0227273,718.1968486,4.477272727,16.22727273,54.22727273
316,-19.153,64.925,4254.863636,-30.68181818,1232.25,270.1590909,868.4611206,-4.386363636,15.54545455,55.95454545
317,-20.051,65.115,4229.272727,-20.25454545,1076.654545,227.7272727,605.2519531,5.545454545,17.18181818,53.83636364
318,-19.602,65.115,4224.436364,-15.43636364,1053.436364,225.1454545,543.2699852,10.61818182,17.38181818,55.2
319,-20.5,65.115,4206.54,-10.12,992.52,205.92,398.4457194,15.44,18.3,52.62
320,-18.704,64.348,4023.98,-10.82,1378.94,311.7,615.4275106,14.8,14.26,53.46
321,-18.255,64.542,4157.727273,-22.06818182,1366.363636,309.4318182,774.7429064,4.159090909,14.40909091,56.20454545
322,-19.153,64.542,4080.568182,-17.90909091,1316.181818,290.9318182,727.6861369,7.636363636,14.95454545,53.27272727
323,-18.704,64.542,4108,-12.4,1290.075,289.725,623.5753174,13.6,15,54.8
324,-19.153,64.734,4201.454545,-34.63636364,1343.672727,296.4,1002.579854,-8.363636364,14.72727273,54.81818182
325,-18.704,64.734,4252.56,-38.96,1380.54,308.22,1125.521912,-12.38,14.32,56.26
326,-18.255,64.734,4229.2,-22.98181818,1270.618182,285.3454545,735.7302551,3.690909091,15.23636364,57.49090909
327,-17.805,64.153,3966.836364,-20.67272727,1582.563636,362.4909091,886.0644192,4.054545455,13.52727273,54.49090909
328,-17.805,64.348,4112.745455,-46.89090909,1647.018182,372.2363636,1236.534648,-21.70909091,13.05454545,55.85454545
329,-17.356,64.348,4093.927273,-53.70909091,1709.181818,382.5818182,1432.730759,-29.03636364,13.6,56.16363636
330,-16.907,64.348,4063.072727,-58.90909091,1765.8,390.4363636,1513.130554,-35.01818182,14,56.05454545
331,-17.356,64.542,4215.454545,-73.56818182,1750.772727,390.6363636,1638.501129,-45.45454545,13.52272727,57.02272727
332,-17.805,64.542,4196.545455,-48.20454545,1565.068182,352.3181818,1144.559991,-22.45454545,13.70454545,56.95454545
333,-17.805,64.734,4228.636364,-38.89090909,1403.690909,314.3818182,1050.730092,-12.8,14.74545455,58.01818182
334,-16.512,63.976,3670.785714,-1.642857143,1509.821429,325.4642857,445.7146282,21.25,17.57142857,53.17857143
335,-16.046,64.175,3643.105263,0.184210526,1452.815789,303.7894737,594.9753745,20.71052632,19.07894737,53.34210526
336,-16.458,64.153,3775.74,-18.3,1571.28,339.1,875.1453688,3.92,16.74,54.18
337,-16.907,64.153,3908.363636,-35.61818182,1684.381818,372.9090909,1192.375251,-12.12727273,14.67272727,54.90909091
338,-16.009,64.348,3871.654545,-44.09090909,1707,365.1272727,1298.886281,-22.34545455,16.30909091,54.85454545
339,-16.458,64.348,3975.08,-52.54,1741.28,379.36,1406.639608,-29.72,15.12,55.66
340,-16.458,64.542,4024.6,-52.975,1671.425,363.375,1334.342163,-29.775,15.425,56.2
341,-18.255,63.956,3833.568182,-0.431818182,1558.204545,362.3863636,491.9868774,23.56818182,13.09090909,51.95454545
342,-19.153,63.956,3821.295455,-15.47727273,1574.931818,351.25,753.4045817,8.590909091,13.61363636,49.54545455
343,-19.153,64.153,3857.418182,-2.763636364,1407.781818,313.1272727,510.0470344,21.6,14.47272727,49.98181818
344,-18.255,64.153,3956.327273,-11.63636364,1518.363636,349.8,688.038893,13.47272727,13.30909091,53.32727273
345,-18.704,64.153,3928.1,-9.18,1476.88,335.92,625.1448636,15.74,13.8,51.94
346,-19.153,64.348,3965.218182,-7.309090909,1336.054545,296.2,564.5879924,17.74545455,14.92727273,51.61818182
347,-18.255,64.348,4060.581818,-20.2,1457.090909,332.4181818,774.8827006,5.454545455,13.89090909,54.92727273
348,-19.602,63.758,3611.854545,1.545454545,1518.781818,329.3454545,561.2978325,24.09090909,14.78181818,45.69090909
349,-19.153,63.758,3745.818182,-14.56363636,1649.436364,367.8545455,819.1601969,8.854545455,13.43636364,48.36363636
350,-19.602,63.956,3756.045455,-10.29545455,1510.318182,328.7045455,611.1653264,13.25,14.5,47.38636364
351,-20.051,63.956,3577.386364,20.61363636,1279.75,267.75,122.2596978,42.90909091,17.04545455,44.27272727
352,-19.602,64.153,3767.327273,5.890909091,1325.218182,286.5090909,390.0249914,29.45454545,15.76363636,47.74545455
353,-20.5,64.153,3706.3,21.28,1133.26,232.52,121.472435,44.24,18.06,45.44
354,-20.051,64.153,3718.327273,11.09090909,1254.836364,264.0727273,280.1345181,34.34545455,16.76363636,46.16363636
355,-16.009,64.542,3952.772727,-51.93181818,1696.477273,363.9545455,1283.366414,-29.79545455,16.13636364,55.77272727
356,-16.907,64.542,4145.590909,-66.29545455,1743.954545,385.25,1566.285956,-42.09090909,14.06818182,56.90909091
357,-15.56,64.734,3812.381818,-28.6,1505.836364,314.0909091,827.2295329,-7.709090909,18.65454545,54.85454545
358,-16.907,64.734,4094.563636,-45.76363636,1513.890909,331.8363636,1137.463348,-21.72727273,15.58181818,57.65454545
359,-16.458,64.734,3972.56,-34.52,1464.38,314.86,927.485199,-11.42,16.94,56.84
360,-16.009,64.734,3864.872727,-26.6,1448.309091,305.2545455,791.9165649,-4.963636364,18.16363636,55.83636364
361,-16.458,64.925,3954.7,-20.65,1293.4,275.1,696.1041734,2.15,18.4,57.35
362,-15.644,64.225,3513.777778,17.77777778,1336.888889,268.2222222,115.0229604,37.22222222,21.88888889,52.33333333
363,-15.566,64.35,3602.207547,2.452830189,1410.792453,285.2641509,445.5817617,22.13207547,21.03773585,52.83018868
364,-15.108,64.361,3533.765957,6.829787234,1407.148936,281.1489362,278.8824436,25.61702128,21.82978723,51.82978723
365,-14.755,64.41,3496.615385,13.30769231,1359.615385,275.7692308,18.756701,31.61538462,22.15384615,51.15384615
366,-15.56,64.542,3834.886364,-39.11363636,1642.022727,345.5909091,1086.566555,-18.25,17.56818182,54.65909091
367,-16.907,63.956,3681.840909,9.045454545,1451.863636,320.1818182,309.7053884,31.59090909,16.86363636,53.13636364
368,8.096,63.389,4848.555556,34.33333333,1287.333333,257.5555556,17.30044842,60.11111111,27.66666667,55.66666667
369,7.931,63.389,4741.066667,36.8,1291.733333,253.9333333,4.726879835,61.33333333,28.2,53.73333333
370,21.29,63.219,8414.166667,131.9166667,546.1666667,166,-5.490635693,34.33333333,30.25,81
371,8.381,63.214,5215.5,21.125,1261.25,266.375,136.0214844,50,26,60.125
372,8.093,63.186,5047.5,19.5,1264,259.5,87.73774746,46.75,26.75,57.25
373,7.488,63.001,4662,33.77777778,1265.333333,239.1111111,60.55582196,57.44444444,29.77777778,50.66666667
374,6.793,62.71,4186.6,39.7,1562.6,303.6,27.0539034,58.1,30.8,42.6
375,5.934,62.344,3991.611111,44.5,2029.722222,440.3888889,130.5822112,60.38888889,32.66666667,40.88888889
376,5.66,62.262,3949.5,45.33333333,2154.333333,497.9166667,90.65502042,60.5,32.33333333,40.75
377,-6.887,62.192,2788.428571,41,1483.142857,318,210.1922353,53.71428571,29.14285714,42
378,-6.958,62.275,2793.3125,40.8125,1479.875,314.25,108.6748646,53.375,28.8125,42
379,-6.723,62.153,2750.545455,49.18181818,1418.909091,304.3636364,46.99519968,61.81818182,29.90909091,42
380,-7.178,62.077,2790.857143,45,1452.428571,294.8571429,73.6479822,57.71428571,28.85714286,42.85714286
381,-7.33,62.098,2798.2,45.8,1442.2,299.6,81.64420319,58.6,28.7,42.9
382,-7.025,62.134,2795.166667,41.04166667,1487.916667,289.0416667,180.4726196,53.45833333,28.79166667,42.16666667
383,-7.155,62.263,2813.875,36.375,1518.125,327.625,204.9198521,48.875,28.25,42
384,5.042,61.854,3928.1875,46.0625,2285.3125,546.9375,155.1250763,59.75,31.625,41.375
385,-6.862,61.536,2839,47.125,1434.75,269.875,58.38219678,59.625,28.875,44
386,-6.751,61.476,2823.333333,50.66666667,1401.666667,260.5,-52.64159709,63,29,44
387,4.941,61.122,4213.833333,81.83333333,2190.5,563.6666667,-4.636883784,69.83333333,32.66666667,45.83333333
388,-0.866,60.781,3390.8,31.9,1227,205,-37.72256512,63.2,31,40.9
389,5.111,60.564,4517.5,84.2,2097.7,445.9,24.80315884,74.3,32.1,49.7
390,-1.09,60.615,3285,35.7,1208.8,202.7,17.02874374,65.6,31,42.15
391,21.36,60.577,7719.1,102.3,612.8,174.9,1.943726302,48.1,29,73.7
392,5.16,60.456,4607.166667,83.83333333,2073,434.1666667,38.02585042,75,32,50.83333333
393,18.454,60.399,7588.8,142.7,559.1,173.7,-2.615268379,53,29.6,70.6
394,22.262,60.313,7913.625,116.75,659,187.25,11.09851564,51.875,27.5,74.125
395,22.253,60.251,7895.625,107.625,655.625,185.625,2.568564415,52.375,27.625,74
396,5.038,60.353,4503.777778,85.33333333,1971.444444,412.6666667,6.017329149,75.33333333,31.88888889,48.55555556
397,5.065,60.241,4563,84.55555556,1932.666667,408.2222222,-96.32775116,75.11111111,31.66666667,48.44444444
398,21.599,60.151,7676.4,105,620,172.4,-1.687986707,51,29,72
399,21.814,60.168,7754.181818,106.5454545,633,176.6363636,0.219284614,51.81818182,28.81818182,72.36363636
400,19.602,60.223,7272.666667,129.4166667,530.5,156.1666667,-0.00383389,46.58333333,32.25,68.58333333
401,19.908,60.197,7239.658537,97.34146341,536.0487805,156.5853659,2.44668746,44.70731707,33.3902439,68.48780488
402,19.943,60.343,7311.333333,95.38095238,544.8571429,159.2857143,2.667547226,44.04761905,33,69.47619048
403,-1.529,60.235,3123.375,42.5625,1167.625,199.8125,-6.965641181,68.6875,30.5,45.375
404,-1.261,60.385,3200.625,39.8125,1197.125,202.6875,52.94215775,67.1875,30.84375,43.59375
405,-1.506,60.406,3147,48.57142857,1175.285714,199,31.63833323,68.57142857,31,44.42857143
406,-1.295,59.972,3154.307692,49.23076923,1169.384615,226.1538462,6.461341858,68.53846154,30,45.92307692
407,-1.266,60.201,3170.578947,45.57894737,1184.526316,204.8421053,46.45885181,68.73684211,30.42105263,44.42105263
408,5.436,59.8,4793.625,80,1870.25,397.875,-2.657033493,71,31.75,47.25
409,5.414,59.891,4770.916667,63.66666667,2080.166667,437.1666667,146.4551051,59.91666667,30.66666667,47.33333333
410,5.215,59.744,4614.5,85.125,1708.875,364.875,17.50740767,75,31.875,44.6875
411,18.595,59.497,7235.571429,150.7142857,512.8571429,159,7.222763304,64.28571429,29.14285714,64
412,23.21,59.004,7851.5,66,567.8333333,157.8333333,-1.348594427,56.66666667,33,66.5
413,-3.279,59.047,3110.882353,59.94117647,946.9411765,224.5294118,-21.9567976,73.52941176,26.23529412,59.47058824
414,-3.072,59.013,3307.428571,45.53571429,976.2857143,221.1071429,30.8070134,73.75,27.10714286,59.46428571
415,-3.304,58.853,3316.6,42.8,956.5,231.1,48.22025108,68.4,24.3,60.8
416,22.631,58.981,7704.178571,65.32142857,578.0357143,157.5357143,1.546090245,57.07142857,32.21428571,66.39285714
417,22.625,58.826,7695.853659,66.7804878,574.902439,156.3414634,13.89813256,57.51219512,32.68292683,65.75609756
418,22.935,58.874,7774.909091,67.09090909,564.2727273,154,13.78057146,57.54545455,33.27272727,66
419,23.205,58.609,7827.75,67.75,551.5,149.75,7.089521945,57.75,34.16666667,64.83333333
420,11.772,58.284,6611.4,89,743.2,204.2,53.25997685,70.4,25,62
421,22.233,58.499,7566.461538,68.53846154,584.7692308,157.5384615,-0.109945808,59,33.07692308,64.23076923
422,22.18,58.337,7535.160714,69.08928571,591.0535714,159.9285714,17.53889127,59.35714286,32.875,63.96428571
423,22.609,58.348,7660.534483,69.31034483,582.0344828,160.2931034,15.18621119,59.25862069,32.82758621,64
424,22.622,58.53,7688.5,68.31578947,576.8421053,157.3421053,20.29609609,58.28947368,32.92105263,64.81578947
425,23.008,58.52,7787.481481,68.59259259,562.2222222,153.962963,12.55202935,58.62962963,33.59259259,64.51851852
426,22.16,58.105,7523,70.86666667,600.4,164.9333333,4.995671988,60.66666667,33,63.46666667
427,22.967,58.399,7783.736842,69.10526316,568.4210526,156.8421053,13.02548091,59.10526316,33.15789474,64.05263158
428,19.137,57.928,6652,79,539.8333333,138.5,-7.72104206,69.83333333,27.33333333,56.16666667
429,-6.271,58.357,3275.666667,62,1199.466667,231.4666667,91.13310623,77.06666667,26,55.93333333
430,-6.536,58.305,3290.977273,61.36363636,1190.409091,232.4545455,59.11952318,76.84090909,25.86363636,54.75
431,-6.662,57.932,3452.842105,57.15789474,1222.263158,250.7368421,122.9728546,73.94736842,25.10526316,54.26315789
432,-6.928,57.864,3522.366667,55.73333333,1250.166667,255.6,74.01040292,73.06666667,25.33333333,52.8
433,-6.951,58.095,3433.027778,57.30555556,1224.583333,246.3611111,120.2949778,74,25.25,52.86111111
434,-6.589,58.104,3355.458333,61.625,1171.8125,235.6458333,72.16060978,77.64583333,25.3125,54.58333333
435,-7.184,57.596,3652.384615,60.61538462,1217.769231,250.6923077,7.354263544,79.23076923,26,51.38461538
436,-7.362,57.594,3677.117647,60,1221.941176,250.3529412,15.98609511,79,26,51
437,-7.321,57.446,3726.666667,61,1222.5,251.3333333,-27.4026825,80.16666667,26.33333333,51
438,11.02,57.289,6247.333333,129,605.3333333,173.6666667,-4.624861121,77.11111111,26.22222222,58.55555556
439,-7.337,57.326,3651.785714,60.07142857,1260.214286,258.8571429,33.7532711,78.64285714,26.21428571,50.92857143
440,-7.34,57.189,3590.3,62.5,1262.1,259.5,10.67956614,79.8,26.5,50.5
441,18.245,56.965,6417.5,120.3333333,509.5,135.6666667,-3.623743903,74.66666667,24.16666667,55
442,18.257,57.565,6379.857143,83.07142857,520.5,133.9285714,38.59761969,72.07142857,24.21428571,54.07142857
